-0.061034712	0.053377276	-0.001326864
-0.006204615	0.029348803	0.013098026
-0.041639047	-0.023979618	-0.002105486
0.042539609	0.053656843	0.015997447
-0.038780859	-0.034859503	0.039131555
0.079190908	-0.032421861	0.011520602
-0.080786081	-0.021661924	0.006354245
0.024418964	-0.041305788	0.013264801
0.05150355	-0.059612904	-0.006647491
0.03856488	-0.037193815	-0.005384225
-0.019303248	0.012762837	0.002336863
-0.004469234	0.04684916	0.003083371
0.016185934	-0.047786123	0.007964203
-0.028016019	-0.124789195	-0.005169422
-0.06206347	-0.157717608	0.045063335
-0.021914963	-0.06962633	0.010017339
0.00437317	0.045492695	0.017896222
-0.113937293	0.041606309	0.034463853
-0.029428568	0.013737567	0.001314406
-0.021846132	-0.002423181	-0.012891293
-0.007424748	-0.002330988	0.001176251
-0.095514567	0.007599696	0.057094263
-0.030355125	-0.122597949	-0.018377414
0.151526203	0.177115509	-0.009522431
-0.074917727	0.022403603	0.018593411
0.099123381	-0.083145093	0.007666821
0.132434175	0.053439058	-0.008630263
-0.073866535	-0.056531994	0.002490905
-0.024205452	-0.101603909	-0.00408272
-0.010163053	-0.062832641	-0.021619309
-0.00525393	1.22951E-05	0.013698454
-0.001900397	0.02993969	-0.000918073
0.028268468	0.061476494	0.00215192
-0.064246124	0.051099961	0.013262138
0.010442715	0.056052655	-0.003116119
0.014814231	-0.000251029	0.011944147
-0.099641247	-0.016332044	0.012518641
0.096505704	-0.021492707	-0.013543942
-0.095612445	-0.020842953	0.013220369
-0.013377312	-0.030432028	-0.004468442
0.006270623	-0.049962916	-0.034361347
0.008687909	-0.018599139	0.017771236
0.037324053	0.162198334	-0.012357669
-0.092525742	0.040247014	-0.024936917
-0.04571511	-0.009583887	0.016629627
0.010301431	0.05124203	-0.018543257
-0.003939226	0.0365538	0.022596765
-0.030437061	-0.064144942	-0.007418212
-0.060692692	0.133381644	0.000919385
0.002222162	0.060357336	-0.016056431
-0.009929696	0.003200895	-0.002886385
-0.000737654	0.045390229	0.000356435
-0.045560525	0.049221031	-0.014542889
-0.035760057	0.024428196	-0.031139088
-0.024893797	-0.038559733	-0.010580752
0.039032742	-0.002827918	0.035074609
0.00676524	0.036151879	0.036222439
-0.040374685	-0.057348382	0.01267809
0.037367624	0.034595843	0.042705871
-0.247520212	-0.020304768	0.016895541
-0.126114394	-0.019122881	0.010837696
0.068535434	0.036099286	-0.013275703
0.018469674	-0.013661933	0.003402665
0.047339207	-0.013044387	-0.01652944
0.021030031	-0.014686945	-0.006323436
0.061843879	-0.027649751	-0.009413722
-0.012753238	0.024067234	0.007509919
0.02147713	0.039739211	-0.012564026
-0.117073234	0.056315812	0.020029699
-0.06959845	-0.005391378	-0.001765088
-0.009444371	-0.074561757	-0.019414258
0.039296674	-0.014532831	-0.000345146
0.055929	0.138903583	0.018512898
-0.099175832	0.032536392	0.027655868
-0.045136237	-0.011874224	0.03219094
-0.033455753	-0.116998346	-0.019226446
-0.023850369	0.13156203	-0.002040506
0.013933329	0.033506948	-0.01790454
-0.027189305	0.006919136	0.010546965
0.023508481	0.00495844	-0.016852203
0.025373738	-0.022913557	0.000450166
-0.041831198	0.027935267	-0.006312727
-0.076111052	0.010271184	-0.014893608
0.038070558	-0.003332737	-0.00794601
-0.008602942	0.052610687	-0.024601327
-0.110926567	0.014116605	-0.004354552
-0.031471554	0.029632273	-0.029333422
0.006428353	-0.051352773	0.032084822
-0.127476576	0.047893795	-0.001501722
-0.01720212	-0.069235214	0.012190497
0.009496203	0.119901354	-0.045203236
0.080626541	-0.011368966	-0.039159077
0.043745133	0.02400261	0.009812501
-0.004145649	-0.032960546	-0.006373059
-4.61453E-05	0.021005593	0.007898426
0.098497315	0.02272722	-0.007181825
0.161000664	-0.005239126	-0.001367862
-0.078901768	0.028611249	-0.011733834
-0.058968366	0.040255971	0.02964146
0.088349939	-0.015323843	-0.109597907
-0.177528432	0.028718711	0.025126718
0.032881186	-0.00369221	-0.030236975
0.020244857	-0.083008069	-0.002362998
-0.010331677	0.06835866	0.022104408
0.051165209	-0.02998918	0.001380911
0.034511841	-0.053178465	-0.007148406
-0.003623988	0.03285135	-0.018534947
0.15492565	-0.010946846	-0.04391005
0.032288491	-0.049090168	-0.027949171
0.054450791	0.030216261	0.026990182
-0.108356582	-0.071912596	-0.012340432
-0.034129525	0.089978345	-0.010348727
0.030649217	-0.011724658	-0.056285765
-0.003786219	0.03433101	-0.007938219
0.060357472	-0.059929098	-0.016458462
0.133579247	0.008559452	0.009105384
0.037799311	-0.033397626	-0.013727113
0.031276011	-0.001786069	0.011302942
-0.038896983	0.065364519	0.028725649
-0.010613193	-0.043279389	0.011742753
-0.018016884	-0.005903085	0.019210421
-0.018042366	-0.036247164	0.004761952
0.040250476	0.037322042	0.006815161
-0.098855801	-0.050225831	0.000893216
0.069548031	-0.025952387	-0.016707818
0.110066455	0.016522261	-0.027888088
0.040640073	-0.016175879	0.006449501
0.013795254	0.074716942	0.014058414
0.005235069	-0.047102125	0.009971401
-0.011181207	-0.026560655	0.010889552
0.0204466	0.042004003	0.007449551
0.033669141	-0.04378762	0.001676127
-0.076253788	0.056311406	0.020857666
-0.069090219	0.047544541	0.002751891
-0.011373969	-0.05528719	-0.01297011
4.11937E-05	0.067933561	-0.013060257
0.076111754	-0.013301285	-0.003709791
-0.012920473	-0.006044993	-0.009490262
-0.217773255	0.022635799	0.021918045
-0.002230074	-0.028009526	0.005474809
-0.016412173	-0.119538161	0.020828922
-0.032254964	0.153531191	-0.001886228
0.087508723	-0.042110812	0.012029771
-0.018661324	0.000366547	-0.016111634
0.007611199	0.014382868	0.012030054
0.020397772	-0.017996734	-0.000624619
-0.006843541	-0.016520282	0.008196607
0.064981623	0.065074956	-0.012071512
0.009655281	-0.005389392	0.003693477
-0.0266487	0.000165583	-0.015309964
0.038179085	-0.03405314	0.009398007
-0.020550657	0.016656348	-0.00481853
-0.104795155	0.017882912	-0.027545408
-0.036952413	0.012439303	0.010921562
0.033306993	-0.022006786	0.048870298
0.035026044	0.061712595	0.002926853
-0.005005971	-0.010939907	-0.001414503
-0.019110327	-0.034113407	0.003707756
0.009749252	-0.005241309	-0.006255688
-0.118164349	0.002155338	-0.024244717
-0.056299031	0.033673457	0.02542855
-0.177388039	0.03503014	-0.026408787
0.058819816	-0.022566429	0.018894998
0.046173011	0.023663696	0.017252179
0.064753261	-0.002836766	-0.02392406
0.07198267	-0.024528327	0.02053924
-0.161372377	0.034117308	-0.014358073
-0.140562722	0.012992281	-0.006745259
-0.051351452	0.026785771	0.024992684
0.11161586	0.038779732	-0.020684127
0.086684676	-0.059539874	-0.017089003
0.116028696	-0.028158865	-0.003552495
-0.06524406	0.021602248	-0.042754766
-0.159685543	0.066705753	-0.01393029
-0.054273244	-0.051291397	0.00539049
0.04389324	0.006932284	-0.017981948
-0.104696508	-0.044187176	-0.001608412
0.051939007	0.027253208	0.017315233
0.043380406	-0.017790145	-0.031921786
0.081517043	-0.025209536	0.006472671
0.048808063	-0.083147112	0.001215777
0.17799922	0.004694526	0.024089894
0.022957267	-0.004241985	0.002142015
-0.092090868	-0.064318145	-0.010617581
-0.000897609	-0.006743871	0.006644005
-0.291935819	-0.04354413	0.039762543
0.126376096	0.03340912	-0.153574533
-0.056829013	-0.01016397	0.01404426
-0.051534786	0.037717188	0.032387277
0.144653593	-0.036230106	-0.020262321
-0.092025569	0.041043251	0.043082341
0.25624705	-0.012212462	-0.007589836
-0.007786943	0.005273566	0.023344896
-0.093495583	0.009282524	-0.00645373
-0.037139536	0.049165923	0.028660332
-0.11638159	0.030214547	-0.013315821
-0.054040237	-0.002236435	0.015104212
0.070122647	-0.065005132	-0.004270311
-0.113966622	0.013124287	0.009062937
0.127486996	-0.000611892	-0.021933377
-0.055804169	0.021808826	0.008805445
0.062758085	-0.024219099	-0.005615863
-0.204766074	0.042309747	-0.038230207
-0.0736471	0.014761209	0.001228736
-0.039384064	0.044984169	-0.035303089
0.211446425	0.030101523	0.007330266
0.050503521	-0.061664241	-0.00022515
0.124851453	-0.003417315	0.057940547
-0.076587948	-0.016994336	-0.123321094
-0.009603673	0.048066552	0.010566789
0.085688109	0.008585516	0.042799586
-0.021841345	-0.066875186	0.008949752
-0.015931868	-0.001331192	0.016366035
-0.182433264	0.049152056	-0.005435696
0.109061191	-0.048994878	0.019525782
0.160666003	0.029400385	-0.015438751
0.09114814	0.039325225	0.003401578
0.021228214	0.010878519	-0.019284955
0.05267782	-0.012498426	0.049060578
-0.014549775	0.029250656	0.027521603
0.038245365	-0.064259785	0.024764394
0.026753267	-0.02725345	-0.062753571
-0.003975069	0.026375182	0.084006164
-0.014477588	-0.019212454	0.463657272
0.184365587	-0.006448567	-0.004797205
0.119031887	0.037802203	0.011705986
-0.018895404	0.023683891	0.003680809
-0.037303368	-0.071939723	-0.010992117
0.017495239	-0.089770692	0.001001777
-0.02256985	-0.016812185	0.032990413
-0.08790685	0.04612981	-0.031722027
-0.097438831	0.027428907	0.020376417
0.015465396	-0.035002637	-0.002290263
0.093969356	-0.022246418	0.010900208
0.072480754	-0.016897281	0.014849228
0.017516948	-0.019878688	0.036531626
0.031495222	-0.005384815	-0.014846101
-0.12871877	0.026792516	0.011270977
0.023469072	-0.002311811	-0.009057456
0.110830847	-0.042804243	-0.020466334
-0.074593316	0.111341016	0.008096408
-0.060496631	0.059757986	0.012079106
0.162568222	-0.014710246	-0.026067322
0.112404614	0.027840406	-0.035050511
-0.017755974	-0.014231436	-0.010994946
0.13339842	-0.003638265	-0.021861147
0.011073469	-0.106730971	0.031329787
-0.061770668	0.014238834	-0.014054586
-0.013676602	-0.014793877	0.008797751
0.006254459	0.016136632	0.004260602
0.055262878	0.02064252	-0.007001911
0.016932741	-0.043300706	-0.002847928
-0.132790147	0.02852709	-0.020457877
-0.001384167	-0.001995607	0.015999723
0.022474967	-0.031238057	0.000653182
-0.026710534	0.031121057	-0.001501575
0.038338577	-0.019143262	-0.012821905
-0.033879507	-0.082336616	-0.030317875
